title;price;area;bedroom;toilet;link;address;legal;furniture;post_date;loai_bds;district
LÔ GÓC - SIÊU KINH DOANH - MẶT TIỀN KHỦNG - Ô TÔ TRÁNH - VỈA HÈ RỘNG - Ở SƯỚNG LUÔN Nhà Phố Tru;32,8 tỷ;86  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-rieng-pho-trung-kinh-phuong-trung-hoa-4/lo-goc-sieu-doanh-mat-tien-khung-o-to-tranh-via-he-rong-o-suong-luon-tru-pr44243049;Phố Trung Kính, Phường Trung Hòa, Cầu Giấy, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;10/10/2025;Nhà riêng/Khác;N/A
Bán nhà phố Nghĩa Đô, ô tô tránh, thang máy, gara, ngõ thông, kinh doanh, an sinh tốt, 64m2x6t.;24 tỷ;64  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-rieng-pho-nghia-do-phuong-nghia-do-1/ban-o-to-tranh-thang-may-gara-ngo-thong-kinh-anh-an-sinh-tot-64m2x6t-pr44310484;Phố Nghĩa Đô, Phường Nghĩa Đô, Cầu Giấy, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;18/10/2025;Nhà riêng/Khác;N/A
Bán Nhà riêng tại Thạch Bàn, 13,4 tỷ, 52m2, 3PN, 7 tầng thang máy , gara ôtô , view đẹp;13,4 tỷ;52  m²;3 PN;N/A;https://batdongsan.com.vn/ban-nha-rieng-phuong-thach-ban-1/-tai-13-4-ty-52m2-3pn-7-tang-thang-may-gara-oto-view-dep-pr44185427;Phường Thạch Bàn, Long Biên, Hà Nội;N/A;N/A;04/10/2025;Nhà riêng/Khác;N/A
Bán nhà phân lô ngõ 106 Hoàng Quốc Việt, Nghĩa Đô, ô tô tránh, vỉa hè, ngõ thông, KD, 60m2x5T;20 tỷ;60  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-quoc-viet-phuong-nghia-do-1/ban-phan-lo-ngo-106-o-to-tranh-via-he-ngo-thong-kd-60m2x5t-pr42681769;Ngõ 106, Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội;Sổ đỏ;N/A;11/10/2025;Nhà riêng/Khác;N/A
Bán nhà lô góc Láng Hạ, Ba Đình, DT 110 m2 x 10 tầng, thang máy, doanh thu 140 tr/th, giá 75 tỷ;75 tỷ;110  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-rieng-pho-lang-ha-phuong-thanh-cong/ban-lo-goc-ba-dinh-dt-110-m2-x-8-tang-tng-may-vi-tri-dac-dia-gia-72-ty-pr42630800;Phố Láng Hạ, Phường Thành Công, Ba Đình, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;19/10/2025;Nhà riêng/Khác;N/A
Bán nhà mặt phố Thành Trung dtich 90m2 / MT 6m xây 5 tầng, đang cho ngân hàng thuê 60tr / tháng;31 tỷ;90  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-thanh-trung-thi-tran-trau-quy-prj-east-center/ban-mat-pho-dtich-90m-mt-6m-xay-5-tang-dang-cho-ngan-hang-thue-60tr-thang-pr40523639;Dự án East Center, Đường Thành Trung, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;19/10/2025;Biệt thự/Liền kề;N/A
Biệt thự 129m2 - Đống Đa - gara 2 ô tô - mặt tiền 7,5m - nội thất sang trọng - ở kinh doanh sướng;43,9 tỷ;129  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-rieng-pho-chua-lang-phuong-lang-ha/biet-thu-129m2-dong-da-gara-2-o-to-mat-tien-7-5m-noi-that-sang-trong-o-kinh-doanh-suong-pr44216272;Phố Chùa Láng, Phường Láng Hạ, Đống Đa, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;19/10/2025;Biệt thự/Liền kề;N/A
Bán căn hộ tòa nhà 165 Thái Hà, 105 m2, 3 PN, căn góc, nội thất đẹp, giá 10,5 tỷ;10,5 tỷ;105  m²;3 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-thai-ha-phuong-lang-ha-prj-song-hong-park-view/ban-toa-n-165-105-m2-3-pn-goc-noi-tt-dep-gia-9-9-ty-pr44091442;Sông Hồng Park View, Thái Hà, Láng Hạ, Đống Đa, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;14/10/2025;Căn hộ chung cư;N/A
Bán căn hộ 101 Láng Hạ, 146 m2, 3 PN, nội thất, H Đông Nam, tầng cao, thoáng, giá 83,5 triệu/m2;12,19 tỷ;146  m²;3 PN;N/A;https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-lang-ha-phuong-lang-ha-prj-toa-nha-101-lang-ha/ban-101-146-m2-3-pn-noi-tt-huong-dong-nam-tang-cao-tang-gia-10-8-ty-pr42429056;Dự án 101 Láng Hạ, Phố Láng Hạ, Phường Láng Hạ, Đống Đa, Hà Nội;Sổ đỏ/ Sổ hồng;Nội thất đầy đủ.;17/10/2025;Căn hộ chung cư;N/A
Bán căn hộ tòa nhà M5-91 Nguyễn Chí Thanh, dt 133 m2, 3 PN, BC Đông Nam, view hồ, giá 12,2 tỷ;12,2 tỷ;133  m²;3 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-chi-thanh-phuong-lang-ha-prj-chung-cu-m5-nguyen-chi-thanh/ban-toa-nha-91-dt-133-m2-3-pn-bc-dong-nam-view-gia-12-2-ty-pr44140538;Chung cư M5 Nguyễn Chí Thanh, Nguyễn Chí Thanh, Láng Hạ, Đống Đa, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;10/10/2025;Căn hộ chung cư;N/A
Bán căn hộ tòa nhà 17T Hoàng Đạo Thúy, diện tích 115 m2, 3 PN, nội thất đẹp,, giá 10,5 tỷ;10,5 tỷ;115  m²;3 PN;N/A;https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-hoang-dao-thuy-phuong-trung-hoa-4-prj-khu-do-thi-trung-hoa-nhan-chinh/ban-toa-nha-17t-ang-dien-tich-115-m2-2-pn-1-noi-that-gia-8-8-ty-pr44207128;Dự án Trung Hòa Nhân Chính, Phố Hoàng Đạo Thúy, Phường Trung Hòa, Cầu Giấy, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;18/10/2025;Căn hộ chung cư;N/A
Chính chủ cần bán căn 3PN sẵn sổ giao dịch full nội thất, ban công Đông Nam thoáng mát;9,01 tỷ;117  m²;3 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-giai-phong-phuong-phuong-liet-prj-imperial-plaza/chinh-chu-ban-3pn-san-so-giao-dich-full-noi-that-ban-cong-dong-nam-thoang-mat-pr44018486;Dự án Imperial Plaza, Đường Giải Phóng, Phường Phương Liệt, Thanh Xuân, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;17/10/2025;Căn hộ chung cư;N/A
Quỹ căn 3PN hoa hậu duy nhất tại dự án - bàn giao xịn sò - chiết khấu khủng;9,57 tỷ;110  m²;3 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-giai-phong-phuong-phuong-liet-prj-imperial-plaza/quy-3pn-hoa-hau-duy-nhat-tai-du-an-ban-giao-xin-so-chiet-khau-khung-pr44027287;Dự án Imperial Plaza, Đường Giải Phóng, Phường Phương Liệt, Thanh Xuân, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;17/10/2025;Căn hộ chung cư;N/A
Căn 72.9m2 dễ thanh khoản nhất dự án The Queen 360 Giải Phóng;6,71 tỷ;72,9  m²;2 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-giai-phong-phuong-phuong-liet-prj-imperial-plaza/-72-9m2-de-thanh-khoan-nhat-du-an-the-queen-360-phong-pr44303313;Imperial Plaza, Giải Phóng, Phương Liệt, Thanh Xuân, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;17/10/2025;Căn hộ chung cư;N/A
Siêu phẩm giá tốt 100m2 ô tô vào tận đất chỉ 1.x tỷ xã Kim Anh, Hà Nội;1,9 tỷ;100  m²;N/A;N/A;https://batdongsan.com.vn/ban-dat-duong-35-xa-minh-phu-1/sieu-pham-gia-tot-100m-o-to-vao-tan-chi-1-x-ty-kim-anh-ha-noi-pr44309719;Đường 35, Xã Minh Phú, Sóc Sơn, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;17/10/2025;Đất nền/Thổ cư;N/A
BÁN NHÀ ĐỂ Ở - PHỐ TRẦN DUY HƯNG LÔ GÓC - 6T THANG MÁY - GARA Ô TÔ 7C - GẦN PHỐ - NỘI THẤT SẴN Ở NG;22,4 tỷ;56  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-rieng-duong-tran-duy-hung-phuong-trung-hoa-4/ban-de-o-pho-lo-goc-6t-thang-may-gara-o-to-7c-gan-pho-noi-that-san-o-ng-pr44317330;Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;19/10/2025;Nhà riêng/Khác;N/A
Phố Phan Văn Trường, phân lô ô tô đỗ cửa, vỉa hè rộng, kinh doanh đỉnh mọi loại hình, vị trí VIP;18,9 tỷ;45  m²;5 PN;4 WC;https://batdongsan.com.vn/ban-nha-mat-pho-pho-phan-van-truong-phuong-dich-vong-hau/-lo-oto-do-cua-via-he-rong-kinh-doanh-dinh-moi-loai-hinh-vi-tri-vip-pr44111455;Phố Phan Văn Trường, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;18/10/2025;Nhà riêng/Khác;N/A
Bán căn hộ tòa nhà 57 Láng Hạ, 198 m2, 4 PN, 3 WC nội thất đẹp, thoáng, giá 85 triệu/m2;16,83 tỷ;198  m²;4 PN;3 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-lang-ha-phuong-thanh-cong-prj-thanh-cong-tower-57-lang-ha/ban-toa-n-57-175-m2-3-pn-noi-tt-dep-view-gia-13-6-ty-pr42401998;Thành Công Tower 57 Láng Hạ, Láng Hạ, Thành Công, Ba Đình, Hà Nội;Sổ đỏ/ Sổ hồng;Nội thất làm đẹp.;19/10/2025;Căn hộ chung cư;N/A
bán nhà siêu hiếm giảm liền 15.7tỷ sở hữu ngay nhà mặt phố Trần khát chân 20m mặt tiền 3.6m 4 tầng;15,7 tỷ;20  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-mat-pho-duong-tran-khat-chan-phuong-thanh-luong/ban-sieu-hiem-giam-lien-15-7ty-so-huu-ngay-20m-tien-3-6m-4-tang-pr44317329;Đường Trần Khát Chân, Phường Thanh Lương, Hai Bà Trưng, Hà Nội;N/A;N/A;19/10/2025;Nhà riêng/Khác;N/A
Giảm 500tr căn 3PN, 100m2 giá tốt nhất dự án Bluegem, CK lên tới 8,5%, MPDV 2 năm;5,9 tỷ;100  m²;3 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-bac-1-xa-tu-hiep-prj-bluegem-tower/giam-500tr-3pn-100m2-gia-tot-nhat-du-an-ck-len-toi-8-5-mpdv-2-nam-pr43619277;Dự án BlueGem Tower, Đường Nguyễn Bặc, Xã Tứ Hiệp, Thanh Trì, Hà Nội;Hợp đồng mua bán;Cơ bản;18/10/2025;Căn hộ chung cư;N/A
Bán đất phân lô X2 Đông Trù tại Đông Hội, Đông Anh, Hà Nội, 17,6 tỷ, 80 m2, giá ưu đãi;17,6 tỷ;80  m²;N/A;N/A;https://batdongsan.com.vn/ban-dat-duong-dong-hoi-xa-dong-hoi/ban-phan-lo-x2-tru-tai-anh-ha-noi-17-6-ty-80-m2-gia-uu-dai-pr44268335;đường Đông Hội, Xã Đông Hội, Đông Anh, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;13/10/2025;Đất nền/Thổ cư;N/A
BÁN NHÀ KHƯƠNG HẠ.46M2 15,5 TỶ .GARA ÔTÔ.;15,5 tỷ;46  m²;6 PN;N/A;https://batdongsan.com.vn/ban-nha-rieng-pho-khuong-ha-phuong-khuong-dinh/ban-46m2-15-5-ty-gara-oto-pr44197438;Phố Khương Hạ, Phường Khương Đình, Thanh Xuân, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;17/10/2025;Nhà riêng/Khác;N/A
Bán biệt thự vị trí Vip nhất KĐT Việt Hưng 152m2, hoàn thiện đẹp, sổ đỏ, Giá cực rẻ Gọi là mua được;42,5 tỷ;152  m²;4 PN;4 WC;https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-duc-giang-2-prj-khu-do-thi-viet-hung/ban-vi-tri-vip-nhat-kdt-152m2-hoan-thien-dep-so-gia-cuc-re-goi-la-mua-duoc-pr43973501;Việt Hưng, Phường Đức Giang, Long Biên, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;01/10/2025;Biệt thự/Liền kề;N/A
MP Trung Hòa - Nguyễn Khang - lô góc - thoáng - MT rộng - sổ đẹp - 110m2 - 4T - 9.2m mt - 6x tỷ;61 tỷ;110  m²;3 PN;4 WC;https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-khang-phuong-trung-hoa-4/-mp-lo-goc-tng-mt-rong-so-dep-110m-4t-9-5m-mt-52ty-pr38566601;Đường Nguyễn Khang, Phường Trung Hòa, Cầu Giấy, Hà Nội;Đã có sổ;N/A;13/10/2025;Nhà riêng/Khác;N/A
Mặt phố Chùa Láng - Nguyễn Chí Thanh - Huỳnh Thúc Kháng - 120m2 - 9 tầng - 7.2m MT;98,5 tỷ;120  m²;5 PN;4 WC;https://batdongsan.com.vn/ban-nha-mat-pho-pho-chua-lang-phuong-lang-thuong/-nguyen-chinthanh-huynh-thuc-khang-120m-7-2m-mt-65ty-pr39643997;Phố Chùa Láng, Phường Láng Thượng, Đống Đa, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;17/10/2025;Nhà riêng/Khác;N/A
Nhà Ngũ Hiệp hơn 6 tỷ 40m2 4 tầng ô tô vào nhà - hàng hiếm - 1 căn duy nhất;6,5 tỷ;40  m²;4 PN;5 WC;https://batdongsan.com.vn/ban-nha-rieng-duong-ngu-hiep-xa-tu-hiep/-hon-6-ty-52m-4-5-tang-4-oto-vao-hang-hiem-1-can-duy-t-pr43497139;Đường Ngũ Hiệp, Xã Tứ Hiệp, Thanh Trì, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;17/10/2025;Nhà riêng/Khác;N/A
SIÊU PHẨM NHÀ PHỐ, 500M RA CẦU MAI ĐỘNG,MẶT TIỀN LỚN, KINH DOANH SIÊU ĐỈNH, MẶT TIỀN LÀM RA TIỀN;18,5 tỷ;48  m²;4 PN;3 WC;https://batdongsan.com.vn/ban-nha-mat-pho-duong-hoang-mai-phuong-minh-khai/sieu-pham-500m-ra-cau-dong-tien-lon-kinh-doanh-sieu-dinh-tien-lam-ra-tien-pr43896840;Đường Hoàng Mai, Phường Minh Khai, Hai Bà Trưng, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;17/10/2025;Nhà riêng/Khác;N/A
Nhà cực đẹp - giá thỏa thuận - full nội thất xịn xò 54m2 x 4T, 4PN chỉ hơn 5 tỷ;5,7 tỷ;54  m²;4 PN;4 WC;https://batdongsan.com.vn/ban-nha-rieng-duong-vinh-quynh-xa-vinh-quynh/-cuc-dep-gia-thoa-thuan-full-noi-that-xin-xo-54m2-x-4t-4n-chi-hon-5d-pr43824800;Đường Vĩnh Quỳnh, Xã Vĩnh Quỳnh, Thanh Trì, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;18/10/2025;Nhà riêng/Khác;N/A
Bán nhanh nhà 5T, 6 ngủ mới kính koong TT Văn Điển 62m2 mặt tiền 5.8m giá đầu tư chỉ 151tr/m2;9,4 tỷ;62  m²;6 PN;5 WC;https://batdongsan.com.vn/ban-nha-rieng-thi-tran-van-dien/ban-nh-5t-6-ngu-moi-kinh-khong-tt-62m2-mat-tien-5-8m-gia-dau-tu-chi-151tr-m2-pr43571606;Thị trấn Văn Điển, Thanh Trì, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;17/10/2025;Nhà riêng/Khác;N/A
QUÁ RẺ, Ô TÔ TRÁNH, VỈA HÈ, KD, PHỐ CHỢ NGỌC LÂM, BỒ ĐỀ, LONG BIÊN, DT 116 M, MT 5.5 M, GIÁ 31 TỶ 8;31,8 tỷ;116  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-mat-pho-duong-ngoc-lam-phuong-bo-de/qua-re-o-to-tranh-via-he-kd-cho-long-bien-dt-116-m-mt-5-5-m-gia-31-ty-8-pr44317320;Đường Ngọc Lâm, Phường Bồ Đề, Long Biên, Hà Nội;Sổ đỏ/ Sổ hồng;Cơ bản;19/10/2025;Nhà riêng/Khác;N/A
Bán căn hộ 1PN+ tòa M3 Masteri Vinhomes Ocean Park căn góc đẹp, full nội thất, VIEW ĐH VIN UNI;4,3 tỷ;49  m²;2 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-lo-5b-xa-da-ton-prj-masteri-waterfront/ban-1pn-toa-m3-vinmes-ocean-park-goc-dep-full-noi-that-view-dh-vin-uni-pr44317321;Dự án Masteri Water Front, Đường Quốc Lộ 5B, Xã Đa Tốn, Gia Lâm, Hà Nội;Sổ đỏ/ Sổ hồng.;Nội thất đẹp: Bàn giao như ảnh.;19/10/2025;Căn hộ chung cư;N/A
Nhà Ngũ Hiệp 50m2 siêu đẹp - 3 thoáng - mặt tiền lớn - ngõ thông - kinh doanh Fortuner vào nhà;7,2 tỷ;50  m²;5 PN;6 WC;https://batdongsan.com.vn/ban-nha-rieng-duong-ngu-hiep-xa-ngu-hiep-1/-50m2-sieu-dep-3-thoang-mat-tien-lon-ngo-thong-kinh-doanh-fotuner-vao-nha-pr43818884;Đường Ngũ Hiệp, Xã Ngũ Hiệp, Thanh Trì, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;17/10/2025;Nhà riêng/Khác;N/A
Bán nhà Hồ Văn Chương siêu hiếm 30m² 6 tầng, thang máy nhập khẩu, giá 9.1 tỷ;9,1 tỷ;30  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-rieng-duong-ho-van-chuong-phuong-van-chuong/ban-sieu-hiem-30m-6-tang-thang-may-p-khau-gia-9-1-ty-pr44173976;Đường Hồ Văn Chương, Phường Văn Chương, Đống Đa, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;03/10/2025;Nhà riêng/Khác;N/A
Chính chủ tôi bán căn hộ 3PN Golden Palm 21 Lê Văn Lương chỉ 10.5 tỉ - ban công đông nam hiếm;10,5 tỷ;110  m²;3 PN;2 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-van-luong-phuong-nhan-chinh-prj-the-golden-palm-le-van-luong/-chu-toi-ban-3pn-21-chi-9-2-ti-view-sieu-t-pr43981142;The Golden Palm Lê Văn Lương, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;19/10/2025;Căn hộ chung cư;N/A
MỘ LAO - VÀI BƯỚC RA PHỐ TÂY NGUYỄN VĂN LỘC - KHÔNG GIAN ĐẲNG CẤP - 5 TẦNG - THANG MÁY - NHÀ ĐẸP;17,7 tỷ;55  m²;4 PN;4 WC;https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-loc-phuong-mo-lao/-vai-buoc-ra-pho-tay-khong-gian-dang-cap-5-tang-thang-may-dep-pr44317319;Đường Nguyễn Văn Lộc, Phường Mỗ Lao, Hà Đông, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;19/10/2025;Nhà riêng/Khác;N/A
Hàng xóm The Manor, Thanh Liệt, lô góc 70m2 vừa ở vừa cho thuê văn phòng, giá 13 tỷ hơn;13,8 tỷ;70  m²;4 PN;4 WC;https://batdongsan.com.vn/ban-nha-rieng-duong-kim-giang-xa-thanh-liet/hang-xom-the-manor-lo-goc-70m2-vua-o-vua-cho-thue-van-phong-za-13-ty-hon-pr43866308;Đường Kim Giang, Xã Thanh Liệt, Thanh Trì, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;17/10/2025;Nhà riêng/Khác;N/A
AN KHÁNH LA PHÙ-45M2-6 TẦNG-THANH MÁY- Ô TÔ VÀO NHÀ-DÂN CƯ ĐÔNG ĐÚC-VĂN MINH-THIẾT KẾ HIỆN ĐẠI-ĐẸP;6,8 tỷ;45  m²;5 PN;6 WC;https://batdongsan.com.vn/ban-nha-rieng-duong-la-phu-xa-la-phu/an-khanh-45m2-6-tang-thanh-may-o-to-vao-dan-cu-dong-duc-van-minh-thiet-ke-hien-dai-dep-pr44317318;La Phù, La Phù, Hoài Đức, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;19/10/2025;Nhà riêng/Khác;N/A
QUỸ CĂN HỘ 1N, 2N, 3N GIÁ TỐT TẠI VINHOMES D'CAPITALE TRẦN DUY HƯNG, CẦU GIẤY, HÀ NỘI;3,5 tỷ;33  m²;1 PN;1 WC;https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-duy-hung-phuong-trung-hoa-4-prj-vinhomes-d-capitale/ban-ch-1n1vs-hang-hiem-da-co-so-tai-dcapitale-cau-giay-ha-noi-pr43310409;Vinhomes D'Capitale, Trần Duy Hưng, Trung Hòa, Cầu Giấy, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;24/09/2025;Căn hộ chung cư;N/A
Bán đất Sài Đồng xây toà nhà văn phòng, công ty;41 tỷ;200  m²;N/A;N/A;https://batdongsan.com.vn/ban-dat-phuong-sai-dong/ban-xay-toa-nha-van-phong-cong-ty-pr44262462;Phường Sài Đồng, Long Biên, Hà Nội;N/A;N/A;13/10/2025;Đất nền/Thổ cư;N/A
Bác em có lô đất 100m2 đối diện Cộng ĐHQG sát QL21 đường ô bàn cờ, giá chỉ 3 tỷ, full thổ MT 6m8;3 tỷ;100  m²;N/A;N/A;https://batdongsan.com.vn/ban-dat-duong-21-1-xa-co-dong/bac-em-lo-100m2-doi-dien-ng-dhqg-sat-ql21-o-ban-gia-chi-3ty-full-tho-mt6m8-pr43612167;Đường 21, Xã Cổ Đông, Sơn Tây, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;24/09/2025;Đất nền/Thổ cư;N/A
BÁN NHÀ LÔ GÓC PHỤNG CHÂU, 3 MẶT THOÁNG, NGÕ THÔNG, Ô TÔ VÀO NHÀ, DT 35M2, 5 TẦNG. GIÁ 3,35 TỶ;3,35 tỷ;35  m²;4 PN;4 WC;https://batdongsan.com.vn/ban-nha-rieng-xa-phung-chau/chinh-chu-gui-ban-co-san-sau-thoang-ngo-3m-gan-o-to-dt-40m2-4-tang-gia-3-28-ty-pr44180096;Phụng Châu, Chương Mỹ, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;14/10/2025;Nhà riêng/Khác;N/A
SIÊU PHẨM GIÁ RẺ 75m VUÔNG VẮN, CHỈ 6XTR/m KIM CHUNG, ĐÔNG ANH , GẦN CẦU THĂNG LONG;65 triệu;75  m²;N/A;N/A;https://batdongsan.com.vn/ban-dat-xa-kim-chung/sieu-pham-gia-re-75m-vuong-van-chi-6xtr-m-dong-anh-gan-cau-thang-long-pr44317317;Xã Kim Chung, Đông Anh, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;19/10/2025;Đất nền/Thổ cư;N/A
Hot nhất bán CC mini, 80m2, 29,7tỷ, ở Hoàng Đạo Thành, dòng tiền siêu đỉnh 1,2 tỷ/năm, ô tô vào nhà;29,7 tỷ;80  m²;22 PN;N/A;https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-dao-thanh-phuong-khuong-dinh/hot-nhat-ban-cc-mini-80m2-31-ty-o-dong-tien-sieu-1-2ty-nam-o-to-vao-nha-pr44221505;Đường Hoàng Đạo Thành, Phường Khương Đình, Thanh Xuân, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;08/10/2025;Nhà riêng/Khác;N/A
Bán nhà phân lô ở Lạc Long Quân - Tây Hồ, dt 39m2 nhà 5 tầng, oto vào nhà với giá 15 tỷ;15 tỷ;39  m²;4 PN;4 WC;https://batdongsan.com.vn/ban-nha-rieng-duong-lac-long-quan-phuong-nhat-tan-2/ban-phan-lo-o-tay-ho-dt-39m2-5-tang-oto-vao-voi-gia-15-ty-pr44302151;Đường Lạc Long Quân, Phường Nhật Tân, Tây Hồ, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;17/10/2025;Nhà riêng/Khác;N/A
E bán cắt lỗ, lô góc 2 mặt tiền, trung tâm Hoà Lạc. Gần ĐH FPT, CNC, ĐH Quốc Gia. giảm còn 3.25 tỷ;3,25 tỷ;142  m²;N/A;N/A;https://batdongsan.com.vn/ban-dat-xa-binh-yen-1/e-ban-cat-lo-lo-goc-2-mat-tien-trung-tam-hoa-lac-gan-dh-fpt-cnc-dh-quoc-gia-giam-con-3-25-ty-pr44299248;Xã Bình Yên, Thạch Thất, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;16/10/2025;Đất nền/Thổ cư;N/A
NHÀ MỚI KÍNH KOONG 7 TẦNG  THANG MÁY XỊN  PHÂN LÔ VIP  Ô TÔ TẢI TRÁNH  GARA 7CHỖ NGỦ TRONG NHÀ;18,9 tỷ;48  m²;N/A;N/A;https://batdongsan.com.vn/ban-nha-rieng-pho-khuong-ha-phuong-ha-dinh/-moi-kinh-koong-7-tang-thang-may-xin-phan-lo-vip-o-to-tai-tranh-gara-7cho-ngu-trong-nha-pr44291445;Phố Khương Hạ, Phường Hạ Đình, Thanh Xuân, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;16/10/2025;Nhà riêng/Khác;N/A
Bán nhà Cầu Diễn - Bắc Từ Liêm, DT 40m2 nhà 4 tầng, ngõ nông rộng thoáng sáng với giá 6,6 tỷ;6,6 tỷ;40  m²;4 PN;3 WC;https://batdongsan.com.vn/ban-nha-rieng-duong-cau-dien-phuong-minh-khai_1/ban-bac-tu-liem-dt-40m2-4-tang-ngo-nong-rong-thoang-sang-voi-gia-6-6-ty-pr44293918;Đường Cầu Diễn, Phường Minh Khai, Bắc Từ Liêm, Hà Nội;Sổ đỏ/ Sổ hồng;Đầy đủ;16/10/2025;Nhà riêng/Khác;N/A
Em rất cần bán mảnh đất.diện tích 40m vuông đẹp ô tô đỗ cổng. Khu Ninh Sở Thường tín. Giá hơn. 2tỷ;2,6 tỷ;40  m²;N/A;N/A;https://batdongsan.com.vn/ban-dat-xa-ninh-so/em-rat-can-ban-manh-dien-tich-40m-vuong-dep-o-to-do-cong-khu-thuong-tin-gia-hon-2ty-pr44306130;Xã Ninh Sở, Thường Tín, Hà Nội;N/A;N/A;17/10/2025;Đất nền/Thổ cư;N/A
CHÍNH CHỦ BÁN NHANH NHÀ TẢ THANH OAI 55M MẶT TIỀN 5M- 4 NGỦ NGÕ RỘNG, CHỈ VÀI BƯỚC LÀ RA PHỐ;6,2 tỷ;55  m²;4 PN;3 WC;https://batdongsan.com.vn/ban-nha-rieng-duong-ta-thanh-oai-xa-ta-thanh-oai/chinh-chu-ban-nh-55m-mat-tien-5m-4-ngu-ngo-rong-chi-vai-buoc-la-ra-pho-pr43826632;Đường Tả Thanh Oai, Xã Tả Thanh Oai, Thanh Trì, Hà Nội;Sổ đỏ/ Sổ hồng;N/A;17/10/2025;Nhà riêng/Khác;N/A
